year,month,salary_min_aud,salary_max_aud,salary_median_aud,number_of_openings,demand_index,remote_availability,salary_range_aud,salary_variability,salary_bracket,salary_log_median,quarter,month_name,is_high_demand,openings_level,experience_numeric,remote_flag,metro_city,cost_region,city_salary_adjusted_index,job_market_pressure,competitiveness_score,seasonal_hiring_score,job_title_encoded,industry_encoded,city_encoded,region_encoded,education_requirement_encoded,job_type_encoded,skills_required_encoded,hiring_trend_encoded,season_encoded
2025,12,57038,97714,77376,20,55,Yes,40676,0.5256927212504434,Medium,11.256444857795003,4,Dec,0,Medium,2,1,0,Low,69638.40000000001,0.3571428571428571,50.285714285714285,1,2,1,11,3,3,2,1,1,2
2025,2,61670,109180,85425,33,44,No,47510,0.5561603745910898,Medium,11.355405783089983,1,Feb,0,High,2,0,0,Low,76882.5,0.7333333333333333,34.93333333333333,1,7,9,6,3,3,1,11,1,2
2025,5,81054,115892,98473,12,65,No,34838,0.3537822550307822,Medium,11.497547832925903,2,May,1,Medium,2,0,0,Low,88625.7,0.1818181818181818,48.63636363636363,2,8,4,6,3,1,2,2,2,0
2025,11,38012,65680,51846,15,53,No,27668,0.5336573698928817,Low,10.856052352774508,4,Nov,0,Medium,1,0,1,Low,46661.4,0.2777777777777778,36.24444444444444,4,3,11,0,4,1,2,3,1,1
2025,6,79426,136496,107961,5,85,No,57070,0.5286168153265659,Medium,11.58953459234012,2,Jun,1,Low,2,0,1,Medium,118757.1,0.0581395348837209,60.88372093023256,3,6,6,1,3,4,1,6,2,3
2025,3,74155,95387,84771,24,72,Yes,21232,0.2504630121120376,Medium,11.347720578576464,1,Mar,1,High,2,1,1,Low,76293.90000000001,0.3287671232876712,60.54246575342465,2,13,3,0,4,1,2,14,2,0
2025,9,43353,74701,59027,24,49,Yes,31348,0.5310789977377967,Low,10.98576718658334,3,Sep,0,High,1,1,0,Low,53124.3,0.48,41.44,4,6,6,6,3,0,2,6,1,1
2025,2,50934,68310,59622,19,69,Yes,17376,0.2914360470918212,Low,10.995796684651124,1,Feb,1,Medium,1,1,0,Low,53659.8,0.2714285714285714,53.85714285714285,1,7,9,5,6,0,1,11,2,2
2025,1,74415,103655,89035,40,49,Yes,29240,0.3284101757698837,Medium,11.3967960613105,1,Jan,0,High,1,1,0,Low,80131.5,0.8,40.8,1,4,8,6,3,0,1,9,1,2
2025,8,51703,93219,72461,31,78,No,41516,0.5729426864027141,Medium,11.19081756550343,3,Aug,1,High,1,0,1,High,90576.25,0.3924050632911392,51.01518987341772,3,14,2,8,6,3,1,5,2,3
2025,11,53178,69162,61170,17,61,No,15984,0.261304561055071,Low,11.021428499985934,4,Nov,1,Medium,1,0,0,Low,55053.0,0.2741935483870967,41.05161290322581,4,1,0,14,1,0,0,12,2,1
2025,11,86177,120499,103338,25,68,No,34322,0.3321333875212203,Medium,11.54577012499931,4,Nov,1,High,2,0,1,Medium,113671.8,0.3623188405797101,50.075362318840575,4,7,9,3,0,2,0,11,2,1
2025,7,49591,96277,72934,30,59,Yes,46686,0.6401129788488207,Medium,11.197323912520313,3,Jul,0,High,1,1,0,Low,65640.6,0.5,47.4,3,4,8,13,3,0,2,9,1,3
2025,4,45864,87428,66646,27,42,Yes,41564,0.6236533325237276,Low,11.107165313341005,2,Apr,0,High,1,1,0,Low,59981.4,0.627906976744186,36.94418604651163,2,12,8,2,3,0,0,8,1,0
2025,2,90835,168599,129717,7,84,Yes,77764,0.5994896582514282,Medium,11.773118142479394,1,Feb,1,Medium,3,1,0,Low,116745.3,0.0823529411764705,73.23529411764706,1,1,0,11,3,0,0,12,2,2
2025,4,54901,90813,72857,16,79,No,35912,0.4929107704065099,Medium,11.196267620281873,2,Apr,1,Medium,2,0,0,Low,65571.3,0.2,57.0,2,11,10,13,3,0,0,13,2,0
2025,3,35000,61381,46558,12,54,Yes,26381,0.5666265732942432,Low,10.74847560451144,1,Mar,0,Medium,1,1,0,Low,41902.2,0.2181818181818181,44.96363636363636,2,3,11,11,3,1,2,3,1,0
2025,4,72836,124594,98715,17,43,No,51758,0.524317479607716,Medium,11.50000231967974,2,Apr,0,Medium,2,0,1,Medium,108586.5,0.3863636363636363,35.027272727272724,2,7,9,10,7,3,0,11,1,0
2025,3,56730,75490,66110,29,84,No,18760,0.2837694751129365,Low,11.099090426517868,1,Mar,1,High,1,0,0,Low,59499.0,0.3411764705882353,54.71764705882353,2,7,9,9,1,0,0,11,2,0
2025,11,57420,126052,91736,17,58,No,68632,0.7481468561878855,Medium,11.426681066504631,4,Nov,0,Medium,1,0,0,Low,82562.40000000001,0.288135593220339,39.22372881355932,4,10,8,14,1,3,2,10,1,1
2025,2,89588,115060,102324,14,67,No,25472,0.2489347562619822,Medium,11.535909301360604,1,Feb,1,Medium,2,0,1,Medium,112556.4,0.2058823529411764,49.78823529411764,1,7,9,10,7,0,1,11,2,2
2025,3,59397,95133,77265,13,63,No,35736,0.4625121335603118,Medium,11.25500929305476,1,Mar,1,Medium,2,0,0,Low,69538.5,0.203125,47.39375,2,13,3,11,3,0,0,14,2,0
2025,7,56986,74982,65984,33,92,No,17996,0.2727327837010073,Low,11.09718272245093,3,Jul,1,High,1,0,0,Low,59385.6,0.3548387096774194,59.49032258064516,3,8,4,5,6,3,0,2,2,3
2025,6,62731,112501,87616,33,63,No,49770,0.568046932060719,Medium,11.380730322023457,2,Jun,1,High,2,0,0,Low,78854.40000000001,0.515625,46.76875,3,14,2,9,1,0,1,5,2,3
2025,8,41126,88290,64708,40,53,No,47164,0.7288743277380096,Low,11.077655574369858,3,Aug,0,High,1,0,0,Low,58237.2,0.7407407407407407,35.31851851851852,3,12,8,5,6,0,2,8,1,3
2025,10,69502,96426,82964,22,70,Yes,26924,0.3245263005601884,Medium,11.326174111096888,4,Oct,1,High,1,1,1,High,103705.0,0.3098591549295774,54.38028169014085,4,8,4,8,6,3,2,2,2,1
2025,1,79311,103385,91348,23,62,No,24074,0.2635416210506684,Medium,11.422442614838737,1,Jan,1,High,1,0,0,Low,82213.2,0.365079365079365,41.46984126984127,1,10,8,13,3,0,2,10,2,2
2025,2,65516,103302,84409,36,67,No,37786,0.4476536862129909,Medium,11.343441156977764,1,Feb,1,High,1,0,0,Low,75968.1,0.5294117647058824,44.14117647058823,1,4,8,7,5,0,1,9,2,2
2025,2,59409,137909,98659,18,66,No,78500,0.7956699338043598,Medium,11.49943487478773,1,Feb,1,Medium,2,0,0,Low,88793.1,0.2686567164179104,49.06268656716418,1,8,4,11,3,0,0,2,2,2
2025,5,87116,122000,104558,21,57,No,34884,0.3336330075141679,Medium,11.557506784365604,2,May,0,High,2,0,0,Low,94102.2,0.3620689655172414,43.47586206896551,2,8,4,7,5,2,2,2,1,0
2025,9,58091,108199,83145,7,54,Yes,50108,0.6026580070887888,Medium,11.32835337763112,3,Sep,0,Medium,1,1,1,High,103931.25,0.1272727272727272,45.14545454545454,4,9,7,12,1,2,2,7,1,1
2025,8,39489,67025,53257,23,68,No,27536,0.5170400135096411,Low,10.882903307029348,3,Aug,1,High,1,0,0,Low,47931.3,0.3333333333333333,45.13333333333333,3,11,10,4,2,0,0,13,2,3
2025,3,78475,121433,99954,11,49,No,42958,0.4297776977366611,Medium,11.512475363689845,1,Mar,0,Medium,2,0,0,Low,89958.6,0.22,38.96,2,1,0,4,2,3,0,12,1,0
2025,8,58255,86045,72150,23,60,No,27790,0.3851697851644467,Medium,11.186516424119828,3,Aug,1,High,2,0,0,Low,64935.0,0.3770491803278688,45.24590163934426,3,9,7,13,3,3,2,7,1,3
2025,9,35000,73033,52480,35,45,Yes,38033,0.7247141768154589,Low,10.868206478314477,3,Sep,0,High,1,1,0,Low,47232.0,0.7608695652173914,38.47826086956522,4,2,1,9,1,3,2,1,1,1
2025,6,41254,90562,65908,20,46,Yes,49308,0.7481337622026442,Low,11.096030281727144,2,Jun,0,Medium,1,1,1,Medium,72498.8,0.425531914893617,39.74893617021276,3,1,0,1,3,3,1,12,1,3
2025,8,71617,122239,96928,16,73,Yes,50622,0.5222639484924659,Medium,11.481734030710026,3,Aug,1,Medium,2,1,0,Low,87235.2,0.2162162162162162,61.36756756756756,3,1,0,5,6,0,0,12,2,3
2025,8,74580,98394,86487,21,57,Yes,23814,0.2753477401196093,Medium,11.367760954972606,3,Aug,0,High,2,1,0,Low,77838.3,0.3620689655172414,51.47586206896551,3,14,2,9,1,0,1,5,1,3
2025,11,70957,121757,96357,58,80,No,50800,0.5272061189064915,Medium,11.475825701013202,4,Nov,1,High,2,0,1,Medium,105992.7,0.7160493827160493,56.5679012345679,4,0,5,3,0,0,1,4,2,1
2025,3,36066,83758,59912,37,49,No,47692,0.7960341834558012,Low,11.000648788936925,1,Mar,0,High,1,0,0,Low,53920.8,0.74,32.92,2,11,10,11,3,0,1,13,1,0
2025,3,66880,92800,79840,38,87,No,25920,0.3246492985931282,Medium,11.287792435957009,1,Mar,1,High,1,0,0,Low,71856.0,0.4318181818181818,56.33636363636363,2,4,8,4,2,0,2,9,2,0
2025,12,44145,75805,59975,47,95,Yes,31660,0.5278866194159585,Low,11.001699761182898,4,Dec,1,High,2,1,0,Low,53977.5,0.4895833333333333,74.02083333333333,1,3,11,9,1,1,1,3,2,2
2025,9,35000,65126,50061,29,47,No,30126,0.6017858212859953,Low,10.821017516245234,3,Sep,0,High,1,0,0,Low,45054.9,0.6041666666666666,31.99166666666667,4,0,5,4,2,3,1,4,1,1
2025,1,70840,119500,95170,6,55,Yes,48660,0.5112955763317086,Medium,11.463430552524056,1,Jan,0,Medium,2,1,0,Low,85653.0,0.1071428571428571,50.785714285714285,1,6,6,7,5,0,2,6,1,2
2025,7,41579,62963,52271,30,70,No,21384,0.4090987354286488,Low,10.86421613384085,3,Jul,1,High,1,0,0,Low,47043.9,0.4225352112676056,46.15492957746479,3,13,3,13,3,2,1,14,2,3
2025,3,54122,73560,63841,59,94,Yes,19438,0.3044751805218516,Low,11.06416655995377,1,Mar,1,High,1,1,0,Low,57456.9,0.6210526315789474,68.15789473684211,2,14,2,7,5,0,0,5,2,0
2025,5,43864,59520,51692,25,69,No,15656,0.3028708504158695,Low,10.853077654811209,2,May,1,High,1,0,0,Low,46522.8,0.3571428571428571,45.68571428571428,2,13,3,4,2,0,2,14,2,0
2025,9,69840,113190,91515,13,50,Yes,43350,0.4736928372346207,Medium,11.42426909936477,3,Sep,0,Medium,2,1,1,High,114393.75,0.2549019607843137,47.490196078431374,4,0,5,8,6,3,2,4,1,1
2025,11,69654,104266,86960,23,50,No,34612,0.3980220791122583,Medium,11.37321502126899,4,Nov,0,High,2,0,0,Low,78264.0,0.4509803921568627,39.09803921568628,4,1,0,6,3,2,1,12,1,1
2025,12,68053,99711,83882,37,81,Yes,31658,0.3774111251474999,Medium,11.337178249755404,4,Dec,1,High,2,1,0,Low,75493.8,0.4512195121951219,65.69756097560975,1,6,6,2,3,0,1,6,2,2
2025,9,47376,75580,61478,38,71,No,28204,0.4587657373294712,Low,11.026450932068068,3,Sep,1,High,1,0,0,Low,55330.2,0.5277777777777778,46.54444444444445,4,7,9,9,1,1,2,11,2,1
2025,7,39516,66750,53133,47,88,No,27234,0.5125628140607049,Low,10.880572303642872,3,Jul,1,High,1,0,0,Low,47819.7,0.5280898876404494,56.7438202247191,3,2,1,13,3,0,2,1,2,3
2025,7,45735,62407,54071,12,42,No,16672,0.3083353368661882,Low,10.89807177078019,3,Jul,0,Medium,2,0,0,Low,48663.9,0.2790697674418604,34.64186046511628,3,3,11,4,2,3,2,3,1,3
2025,4,36016,83586,59801,41,67,No,47570,0.7954716476180085,Low,10.998794384195511,2,Apr,1,High,1,0,1,High,74751.25,0.6029411764705882,43.99411764705882,2,0,5,12,1,2,0,4,2,0
2025,10,42439,73721,58080,60,88,Yes,31282,0.5386019283653822,Low,10.96959386698131,4,Oct,1,High,1,1,0,Low,52272.0,0.6741573033707865,64.45168539325843,4,0,5,5,6,0,2,4,2,1
2025,12,90769,117089,103929,3,48,Yes,26320,0.2532498147749594,Medium,11.551472874582467,4,Dec,0,Low,3,1,0,Low,93536.1,0.0612244897959183,51.67755102040816,1,13,3,6,3,0,2,14,1,2
2025,5,50442,78268,64355,37,61,Yes,27826,0.4323828762266742,Low,11.072185448770924,2,May,1,High,1,1,0,Low,57919.5,0.5967741935483871,48.406451612903226,2,14,2,6,3,3,0,5,2,0
2025,11,50596,85520,68058,14,89,Yes,34924,0.5131505480544073,Low,11.12813025502894,4,Nov,1,Medium,2,1,0,Low,61252.2,0.1555555555555555,71.08888888888889,4,0,5,14,1,0,0,4,2,1
2025,6,74804,156658,115731,25,68,Yes,81854,0.7072780845174822,Medium,11.65903245229653,2,Jun,1,High,2,1,0,Low,104157.9,0.3623188405797101,58.075362318840575,3,12,8,2,3,0,0,8,2,3
2025,6,39951,90069,65010,48,80,Yes,50118,0.770927549595894,Low,11.082311765329091,2,Jun,1,High,1,1,1,Medium,71511.0,0.5925925925925926,59.81481481481482,3,13,3,3,0,3,0,14,2,3
2025,3,53860,88424,71142,22,65,No,34564,0.4858452109796485,Medium,11.172447214981588,1,Mar,1,High,2,0,0,Low,64027.8,0.3333333333333333,48.333333333333336,2,13,3,6,3,0,0,14,2,0
2025,10,54878,72062,63470,21,51,Yes,17184,0.270742082869533,Low,11.058338387651428,4,Oct,0,High,1,1,1,Medium,69817.0,0.4038461538461538,42.79230769230769,4,14,2,1,3,0,2,5,1,1
2025,2,73444,100458,86951,26,61,No,27014,0.3106807282226693,Medium,11.373111521243022,1,Feb,1,High,1,0,0,Low,78255.90000000001,0.4193548387096774,40.76129032258065,1,10,8,14,1,1,0,10,2,2
2025,1,54226,96962,75594,37,68,No,42736,0.5653358732099726,Medium,11.2331454224143,1,Jan,1,High,1,0,0,Low,68034.6,0.5362318840579711,44.72753623188405,1,5,8,11,3,3,1,0,2,2
2025,4,52250,101410,76830,15,68,No,49160,0.6398542236022406,Medium,11.249363483526032,2,Apr,1,Medium,1,0,1,Medium,84513.0,0.217391304347826,45.36521739130435,2,8,4,3,0,1,1,2,2,0
2025,1,88071,114659,101365,22,64,No,26588,0.262299610316556,Medium,11.526493008191766,1,Jan,1,High,2,0,1,Medium,111501.5,0.3384615384615385,47.72307692307693,1,9,7,1,3,1,2,7,2,2
2025,6,39574,87982,63778,9,68,Yes,48408,0.7590078083232619,Low,11.063179261544928,2,Jun,1,Medium,1,1,0,Low,57400.2,0.1304347826086956,53.53913043478261,3,0,5,11,3,1,0,4,2,3
2025,8,66936,94352,80644,6,83,Yes,27416,0.3399632954672392,Medium,11.297812085351282,3,Aug,1,Medium,2,1,1,Medium,88708.40000000001,0.0714285714285714,67.65714285714286,3,9,7,10,7,1,1,7,2,3
2025,8,35000,80483,57589,35,79,Yes,45483,0.7897862438870308,Low,10.961104220500715,3,Aug,1,High,2,1,0,Low,51830.1,0.4375,64.525,3,3,11,4,2,0,0,3,2,3
2025,1,36243,76049,56146,28,54,No,39806,0.7089730345757672,Low,10.935728530422235,1,Jan,0,High,1,0,0,Low,50531.4,0.509090909090909,36.38181818181818,1,1,0,7,5,1,1,12,1,2
2025,6,54076,110866,82471,28,83,Yes,56790,0.688605691689338,Medium,11.32021412077622,2,Jun,1,High,2,1,0,Low,74223.90000000001,0.3333333333333333,67.13333333333333,3,0,5,5,6,0,1,4,2,3
2025,5,78303,136457,107380,13,56,Yes,58154,0.5415719873296557,Medium,11.584138536654374,2,May,0,Medium,1,1,0,Low,96642.0,0.2280701754385964,46.14385964912281,2,10,8,7,5,0,2,10,1,0
2025,6,45544,77360,61452,38,57,No,31816,0.5177374210681875,Low,11.026027933981522,2,Jun,0,High,1,0,0,Low,55306.8,0.6551724137931034,37.88965517241379,3,1,0,9,1,1,1,12,1,3
2025,8,44044,79890,61967,26,58,No,35846,0.5784691852021484,Low,11.034373401754532,3,Aug,0,High,2,0,0,Low,55770.3,0.4406779661016949,43.918644067796606,3,3,11,5,6,2,2,3,1,3
2025,10,60752,124526,92639,40,78,Yes,63774,0.688414166812159,Medium,11.43647629280682,4,Oct,1,High,1,1,1,High,115798.75,0.5063291139240507,58.7873417721519,4,12,8,12,1,3,2,8,2,1
2025,7,71397,99669,85533,34,92,No,28272,0.3305390901718572,Medium,11.356669236697456,3,Jul,1,High,2,0,0,Low,76979.7,0.3655913978494624,64.46881720430106,3,1,0,11,3,0,0,12,2,3
2025,10,64574,130526,97550,33,49,No,65952,0.6760840594497582,Medium,11.488130597151969,4,Oct,0,High,2,0,1,Medium,107305.0,0.66,38.08,4,2,1,10,7,0,1,1,1,1
2025,4,88179,133965,111072,30,51,No,45786,0.4122191011198842,Medium,11.6179429217901,2,Apr,0,High,2,0,1,Medium,122179.2,0.5769230769230769,39.44615384615384,2,8,4,1,3,1,1,2,1,0
2025,9,63822,89514,76668,17,72,No,25692,0.3351072155223156,Medium,11.247252733556705,3,Sep,1,Medium,2,0,0,Low,69001.2,0.2328767123287671,52.73424657534246,4,11,10,13,3,4,0,13,2,1
2025,3,39284,84766,62025,22,76,Yes,45482,0.7332849657277987,Low,11.035308930961271,1,Mar,1,High,2,1,0,Low,55822.5,0.2857142857142857,63.02857142857143,2,3,11,4,2,0,2,3,2,0
2025,6,41742,64214,52978,46,95,Yes,22472,0.4241760730789351,Low,10.877650887600735,2,Jun,1,High,1,1,0,Low,47680.2,0.4791666666666667,69.04166666666667,3,3,11,14,1,0,1,3,2,3
2025,2,54214,79672,66943,43,72,Yes,25458,0.3802936826795887,Low,11.11161172798454,1,Feb,1,High,1,1,1,Medium,73637.3,0.589041095890411,55.02191780821917,1,12,8,10,7,3,1,8,2,2
2025,12,87825,166469,127147,8,62,Yes,78644,0.618528160313507,Medium,11.753107041273156,4,Dec,1,Medium,3,1,0,Low,114432.3,0.1269841269841269,59.94603174603174,1,1,0,11,3,0,1,12,2,2
2025,1,57548,122702,90125,48,88,Yes,65154,0.7229292649018261,Medium,11.40896397022611,1,Jan,1,High,2,1,0,Low,81112.5,0.5393258426966292,69.72134831460674,1,14,2,13,3,0,2,5,2,2
2025,4,75525,112047,93786,20,70,Yes,36522,0.3894184633059367,Medium,11.44878153263892,2,Apr,1,Medium,2,1,0,Low,84407.40000000001,0.2816901408450704,59.436619718309856,2,1,0,6,3,0,1,12,2,0
2025,5,38156,85856,62006,40,72,No,47700,0.7692803922077012,Low,11.035002560879946,2,May,1,High,1,0,1,Medium,68206.6,0.547945205479452,47.10410958904109,2,9,7,10,7,2,1,7,2,0
2025,11,77179,101767,89473,36,73,Yes,24588,0.2748091603022721,Medium,11.40170335926554,4,Nov,1,High,2,1,0,Low,80525.7,0.4864864864864865,60.82702702702702,4,14,2,11,3,0,2,5,2,1
2025,4,67035,113735,90385,21,54,Yes,46700,0.5166786524255499,Medium,11.411844667130458,2,Apr,0,High,2,1,1,Low,81346.5,0.3818181818181818,49.63636363636363,2,14,2,0,4,0,0,5,1,0
2025,3,59687,118461,89074,34,72,No,58774,0.6598333969434422,Medium,11.397233990474035,1,Mar,1,High,2,0,0,Low,80166.6,0.4657534246575342,52.268493150684925,2,11,10,5,6,2,0,13,2,0
2025,9,37046,85276,61161,39,70,No,48230,0.7885744183255903,Low,11.021281360620168,3,Sep,1,High,1,0,0,Low,55044.9,0.5492957746478874,45.901408450704224,4,7,9,11,3,1,1,11,2,1
2025,2,77491,104127,90809,32,95,Yes,26636,0.2933189441542874,Medium,11.416524690683874,1,Feb,1,High,2,1,0,Low,81728.1,0.3333333333333333,74.33333333333333,1,6,6,9,1,0,2,6,2,2
2025,11,58617,136547,97582,49,78,Yes,77930,0.7986103994507326,Medium,11.48845857690216,4,Nov,1,High,2,1,1,Medium,107340.2,0.620253164556962,63.55949367088607,4,7,9,3,0,3,2,11,2,1
2025,11,76595,152569,114582,32,83,Yes,75974,0.6630535337080602,Medium,11.649054730199667,4,Nov,1,High,2,1,0,Low,103123.8,0.3809523809523809,67.03809523809524,4,4,8,6,3,0,0,9,2,1
2025,10,45227,63885,54556,44,88,No,18658,0.341997213865716,Low,10.90700130566835,4,Oct,1,High,1,0,0,Low,49100.4,0.4943820224719101,56.811235955056176,4,7,9,7,5,1,2,11,2,1
2025,1,43782,71000,57391,37,76,Yes,27218,0.4742555452862947,Low,10.957660199772064,1,Jan,1,High,1,1,0,Low,51651.9,0.4805194805194805,57.63896103896104,1,2,1,5,6,1,2,1,2,2
2025,6,64276,147060,105668,27,75,Yes,82784,0.7834349093312694,Medium,11.568066845966433,2,Jun,1,High,2,1,1,Low,95101.2,0.3552631578947368,62.28947368421053,3,8,4,0,4,0,2,2,2,3
2025,8,49344,67898,58621,41,64,No,18554,0.3165077361301153,Low,10.978865331731324,3,Aug,1,High,1,0,0,Low,52758.9,0.6307692307692307,42.138461538461534,3,7,9,13,3,3,2,11,2,3
2025,3,50557,115495,83026,18,41,Yes,64938,0.7821405342810429,Medium,11.32692113508459,1,Mar,0,Medium,2,1,1,Low,74723.40000000001,0.4285714285714285,41.74285714285714,2,13,3,0,4,0,1,14,1,0
2025,11,86833,163339,125086,40,66,Yes,76506,0.6116272004811759,Medium,11.736764774188764,4,Nov,1,High,2,1,0,Low,112577.4,0.5970149253731343,56.40597014925373,4,5,8,6,3,0,1,0,2,1
2025,11,53906,78326,66116,15,43,Yes,24420,0.369350837915643,Low,11.0991811788548,4,Nov,0,Medium,1,1,0,Low,59504.4,0.3409090909090909,38.11818181818182,4,6,6,7,5,1,2,6,1,1
2025,5,90252,149204,119728,48,95,No,58952,0.4923827341934019,Medium,11.692986134550392,2,May,1,High,2,0,1,Medium,131700.80000000002,0.5,66.0,2,1,0,1,3,0,2,12,2,0
2025,9,43164,70350,56757,41,80,Yes,27186,0.4789893757513788,Low,10.946551894571426,3,Sep,1,High,1,1,0,Low,51081.3,0.5061728395061729,59.98765432098765,4,9,7,5,6,3,2,7,2,1
2025,1,55491,125247,90369,45,89,No,69756,0.7719018689952096,Medium,11.411667632896002,1,Jan,1,High,2,0,0,Low,81332.1,0.5,62.4,1,9,7,14,1,0,0,7,2,2
2025,10,49277,104311,76794,32,74,No,55034,0.7166445295112035,Medium,11.248894812849729,4,Oct,1,High,2,0,0,Low,69114.6,0.4266666666666667,53.54666666666667,4,2,1,14,1,0,0,1,2,1
2025,11,58706,83320,71013,15,43,No,24614,0.3466125920557277,Medium,11.170632319684012,4,Nov,0,Medium,1,0,1,High,88766.25,0.3409090909090909,30.118181818181817,4,9,7,8,6,1,2,7,1,1
2025,2,74581,122137,98359,23,61,Yes,47556,0.4834941388130878,Medium,11.496389496330128,1,Feb,1,High,2,1,0,Low,88523.1,0.3709677419354839,53.85806451612903,1,6,6,9,1,0,0,6,2,2
2025,11,58801,101997,80399,12,45,Yes,43196,0.537270364052572,Medium,11.294769455167057,4,Nov,0,Medium,2,1,0,Low,72359.1,0.2608695652173913,44.47826086956522,4,7,9,13,3,0,1,11,1,1
2025,7,64165,108925,86545,38,80,No,44760,0.5171875902649814,Medium,11.36843134347628,3,Jul,1,High,2,0,0,Low,77890.5,0.4691358024691358,57.06172839506173,3,13,3,11,3,2,2,14,2,3
2025,11,44463,67481,55972,16,48,No,23018,0.4112413349458436,Low,10.932624710591902,4,Nov,0,Medium,1,0,0,Low,50374.8,0.3265306122448979,33.1469387755102,4,14,2,7,5,0,2,5,1,1
2025,11,56324,102476,79400,22,64,Yes,46152,0.5812594458365081,Medium,11.282266241614357,4,Nov,1,High,2,1,1,High,99250.0,0.3384615384615385,55.72307692307693,4,3,11,12,1,0,0,3,2,1
2025,8,78848,122248,100548,15,81,Yes,43400,0.4316346421566651,Medium,11.518400449850498,3,Aug,1,Medium,3,1,0,Low,90493.2,0.1829268292682926,71.23414634146341,3,13,3,6,3,2,1,14,2,3
2025,5,50941,117421,84181,38,73,No,66480,0.7897268979842278,Medium,11.340736400654826,2,May,1,High,1,0,0,Low,75762.90000000001,0.5135135135135135,47.77297297297297,2,5,8,14,1,3,2,0,2,0
2025,11,83419,108333,95876,26,92,No,24914,0.2598564812856204,Medium,11.470821398947416,4,Nov,1,High,2,0,0,Low,86288.40000000001,0.2795698924731182,64.64086021505375,4,14,2,7,5,3,1,5,2,1
2025,12,75817,97491,86654,19,55,No,21674,0.2501211715529564,Medium,11.369689996883476,4,Dec,0,Medium,1,0,1,High,108317.5,0.3392857142857143,37.32142857142857,1,6,6,8,6,0,2,6,1,2
2025,1,51743,76729,64236,50,87,Yes,24986,0.3889719160534751,Low,11.070334647654702,1,Jan,1,High,1,1,0,Low,57812.4,0.5681818181818182,64.06363636363635,1,9,7,9,1,0,0,7,2,2
2025,3,85182,142524,113853,25,44,Yes,57342,0.5036494426980085,Medium,11.64267220482288,1,Mar,0,High,2,1,1,Medium,125238.3,0.5555555555555556,43.28888888888888,2,8,4,1,3,3,0,2,1,0
2025,6,57780,121426,89603,22,71,Yes,63646,0.7103110386849737,Medium,11.403155240823702,2,Jun,1,High,2,1,0,Low,80642.7,0.3055555555555556,59.98888888888889,3,11,10,14,1,0,0,13,2,3
2025,4,73325,144655,108990,42,95,Yes,71330,0.6544637122611757,Medium,11.59902058899495,2,Apr,1,High,2,1,0,Low,98091.0,0.4375,74.125,2,2,1,5,6,1,0,1,2,0
2025,5,67261,112937,90099,5,83,Yes,45676,0.5069534622969517,Medium,11.40867544359643,2,May,1,Low,3,1,0,Low,81089.1,0.0595238095238095,72.68095238095238,2,9,7,14,1,0,2,7,2,0
2025,7,42734,66826,54780,17,59,No,24092,0.4397955458116138,Low,10.911098697487985,3,Jul,0,Medium,1,0,0,Low,49302.0,0.2833333333333333,39.83333333333333,3,9,7,14,1,0,2,7,1,3
2025,5,80006,117324,98665,23,95,Yes,37318,0.3782293619786325,Medium,11.499495687858504,2,May,1,High,2,1,1,Medium,108531.5,0.2395833333333333,74.52083333333333,2,6,6,3,0,0,2,6,2,0
2025,5,63928,111622,87775,25,52,Yes,47694,0.5433665622267917,Medium,11.382543393737327,2,May,0,High,1,1,1,Medium,96552.5,0.4716981132075472,43.25660377358491,2,12,8,10,7,1,2,8,1,0
2025,10,84572,149926,117249,24,59,Yes,65354,0.5573949457943573,Medium,11.672063686308526,4,Oct,0,High,2,1,1,Medium,128973.9,0.4,52.6,4,11,10,3,0,1,2,13,1,1
2025,5,57833,103561,80697,23,82,Yes,45728,0.5666629490493246,Medium,11.298469070803472,2,May,1,High,2,1,1,Medium,88766.70000000001,0.2771084337349397,66.64578313253011,2,13,3,3,0,0,0,14,2,0
2025,11,49194,97680,73437,28,78,Yes,48486,0.6602393888549337,Medium,11.204196791808076,4,Nov,1,High,1,1,1,Medium,80780.70000000001,0.3544303797468354,59.09113924050633,4,7,9,3,0,0,1,11,2,1
2025,3,40089,73861,56975,28,58,Yes,33772,0.5927512066591882,Low,10.950385405517558,1,Mar,0,High,1,1,0,Low,51277.5,0.4745762711864407,46.85084745762712,2,1,0,2,3,3,1,12,1,0
2025,1,69294,144506,106900,29,78,Yes,75212,0.7035734331084792,Medium,11.579658451506331,1,Jan,1,High,2,1,1,Medium,117590.0,0.3670886075949367,64.06582278481012,1,7,9,1,3,0,2,11,2,2
2025,8,60625,106283,83454,31,57,No,45658,0.5471037937001569,Medium,11.332062843412515,3,Aug,0,High,2,0,0,Low,75108.6,0.5344827586206896,43.131034482758615,3,9,7,7,5,0,2,7,1,3
2025,7,64797,102649,83723,27,71,Yes,37852,0.4521099339434551,Medium,11.335280953727237,3,Jul,1,High,2,1,0,Low,75350.7,0.375,59.85,3,9,7,5,6,1,2,7,2,3
2025,3,52883,79955,66419,33,89,Yes,27072,0.4075942124932987,Low,11.103753494930736,1,Mar,1,High,1,1,0,Low,59777.1,0.3666666666666666,65.66666666666667,2,11,10,13,3,3,0,13,2,0
